episode,step,time_s,u1_rpm,u2_rpm,u3_rpm,u4_rpm,du1_rpm,du2_rpm,du3_rpm,du4_rpm
1,0,0.0,5000.0,9189.26328420639,10000.0,8131.566047668457,0.0,0.0,0.0,0.0
1,1,0.02,5000.0,9091.009199619293,10000.0,8065.084218978882,0.0,-98.25408458709717,0.0,-66.4818286895752
1,2,0.04,5228.305757045746,9190.712571144104,10000.0,8028.656542301178,228.30575704574585,99.70337152481079,0.0,-36.42767667770386
1,3,0.06,6771.792769432068,9181.558191776276,10000.0,8795.131742954254,1543.487012386322,-9.15437936782837,0.0,766.4752006530762
1,4,0.08,9018.454253673553,8886.550664901733,8575.354218482971,9219.395518302917,2246.6614842414856,-295.00752687454224,-1424.6457815170288,424.26377534866333
1,5,0.1,10000.0,8727.953433990479,7143.947780132294,9722.985327243805,981.5457463264465,-158.59723091125488,-1431.4064383506775,503.58980894088745
1,6,0.12,10000.0,8638.988137245178,6268.4401869773865,10000.0,0.0,-88.9652967453003,-875.5075931549072,277.01467275619507
1,7,0.14,10000.0,8595.931231975555,5908.035933971405,10000.0,0.0,-43.0569052696228,-360.40425300598145,0.0
1,8,0.16,10000.0,8698.161542415619,6162.208169698715,10000.0,0.0,102.23031044006348,254.17223572731018,0.0
1,9,0.18,10000.0,8714.090287685394,6647.719889879227,10000.0,0.0,15.92874526977539,485.5117201805115,0.0
1,10,0.2,9793.966710567474,8720.907866954803,7166.397571563721,9784.140288829803,-206.03328943252563,6.81757926940918,518.677681684494,-215.85971117019653
1,11,0.22,9834.491312503815,8956.502079963684,7655.940651893616,9300.592243671417,40.52460193634033,235.59421300888062,489.543080329895,-483.54804515838623
1,12,0.24,10000.0,9309.069216251373,8328.329920768738,8838.3349776268,165.5086874961853,352.5671362876892,672.3892688751221,-462.2572660446167
1,13,0.26,10000.0,9584.977626800537,9351.80127620697,8611.679673194885,0.0,275.9084105491638,1023.4713554382324,-226.65530443191528
1,14,0.28,9802.314639091492,9828.11063528061,10000.0,8563.496172428131,-197.6853609085083,243.13300848007202,648.1987237930298,-48.18350076675415
1,15,0.3,9369.19629573822,10000.0,10000.0,8692.23266839981,-433.1183433532715,171.88936471939087,0.0,128.7364959716797
1,16,0.32,8847.565352916718,10000.0,10000.0,8683.31491947174,-521.6309428215027,0.0,0.0,-8.917748928070068
