episode,step,time_s,u1_rpm,u2_rpm,u3_rpm,u4_rpm,du1_rpm,du2_rpm,du3_rpm,du4_rpm
1,0,0.0,5193.0563896894455,8930.549025535583,10000.0,8060.1078271865845,0.0,0.0,0.0,0.0
1,1,0.02,5754.614770412445,8852.162957191467,10000.0,8301.246762275696,561.5583807229996,-78.38606834411621,0.0,241.13893508911133
1,2,0.04,6892.760097980499,8827.9128074646,10000.0,8611.572980880737,1138.1453275680542,-24.250149726867676,0.0,310.3262186050415
1,3,0.06,8100.0688672065735,8823.124170303345,9592.607617378235,8901.61246061325,1207.3087692260742,-4.788637161254883,-407.39238262176514,290.0394797325134
1,4,0.08,8985.446989536285,8916.206955909729,8747.517168521881,9234.92968082428,885.3781223297119,93.08278560638428,-845.0904488563538,333.31722021102905
1,5,0.1,9611.211717128754,8969.811797142029,8168.071210384369,9408.583343029022,625.7647275924683,53.604841232299805,-579.4459581375122,173.65366220474243
1,6,0.12,9918.058216571808,8956.258296966553,7973.433434963226,9481.419622898102,306.8464994430542,-13.553500175476074,-194.63777542114258,72.83627986907959
1,7,0.14,10000.0,9078.007936477661,7815.9379959106445,9522.79418706894,81.94178342819214,121.7496395111084,-157.4954390525818,41.3745641708374
1,8,0.16,10000.0,9131.855368614197,7805.714011192322,9464.267194271088,0.0,53.847432136535645,-10.223984718322754,-58.52699279785156
1,9,0.18,10000.0,9146.189093589783,7833.93919467926,9325.44857263565,0.0,14.333724975585938,28.225183486938477,-138.818621635437
1,10,0.2,10000.0,9121.450185775757,7899.214327335358,9170.694947242737,0.0,-24.73890781402588,65.27513265609741,-154.75362539291382
1,11,0.22,10000.0,9086.390137672424,8068.273365497589,9007.5021982193,0.0,-35.06004810333252,169.05903816223145,-163.1927490234375
1,12,0.24,10000.0,9128.429293632507,8339.812755584717,8848.909735679626,0.0,42.03915596008301,271.5393900871277,-158.59246253967285
1,13,0.26,9824.354350566864,9181.514978408813,8719.388544559479,8747.156858444214,-175.645649433136,53.08568477630615,379.57578897476196,-101.7528772354126
1,14,0.28,9255.75077533722,9129.847288131714,9094.127118587494,8761.33531332016,-568.6035752296448,-51.66769027709961,374.73857402801514,14.178454875946045
1,15,0.3,8862.288892269135,8981.994986534119,9220.722615718842,8696.711361408234,-393.4618830680847,-147.85230159759521,126.59549713134766,-64.62395191192627
1,16,0.32,8649.668991565704,8889.364004135132,9374.469220638275,8648.52100610733,-212.61990070343018,-92.63098239898682,153.7466049194336,-48.19035530090332
1,17,0.34,8489.449918270111,8812.33274936676,9491.275548934937,8600.39085149765,-160.21907329559326,-77.03125476837158,116.80632829666138,-48.130154609680176
1,18,0.36,8401.976525783539,8723.77634048462,9513.686001300812,8600.27939081192,-87.47339248657227,-88.55640888214111,22.410452365875244,-0.11146068572998047
1,19,0.38,8319.229781627655,8652.132749557495,9488.891661167145,8596.126139163971,-82.74674415588379,-71.64359092712402,-24.794340133666992,-4.153251647949219
1,20,0.4,8256.924748420715,8584.22875404358,9449.636042118073,8569.696843624115,-62.3050332069397,-67.90399551391602,-39.255619049072266,-26.429295539855957
1,21,0.42,8197.452127933502,8542.367219924927,9405.339658260345,8546.197712421417,-59.472620487213135,-41.861534118652344,-44.29638385772705,-23.499131202697754
1,22,0.44,8150.4979729652405,8509.007692337036,9355.997741222382,8532.317876815796,-46.95415496826172,-33.359527587890625,-49.34191703796387,-13.879835605621338
1,23,0.46,8115.684986114502,8453.59981060028,9319.023191928864,8512.769043445587,-34.812986850738525,-55.40788173675537,-36.974549293518066,-19.54883337020874
1,24,0.48,8091.961145401001,8426.573872566223,9275.420606136322,8481.68432712555,-23.723840713500977,-27.025938034057617,-43.602585792541504,-31.084716320037842
1,25,0.5,8064.483106136322,8409.577012062073,9235.108494758606,8465.957939624786,-27.478039264678955,-16.99686050415039,-40.312111377716064,-15.72638750076294
1,26,0.52,8052.612841129303,8388.262391090393,9196.021258831024,8454.234600067139,-11.870265007019043,-21.314620971679688,-39.08723592758179,-11.723339557647705
1,27,0.54,8042.125105857849,8368.618488311768,9145.620167255402,8427.686393260956,-10.487735271453857,-19.64390277862549,-50.40109157562256,-26.54820680618286
1,28,0.56,8037.67591714859,8346.786499023438,9099.311530590057,8406.870067119598,-4.449188709259033,-21.831989288330078,-46.30863666534424,-20.816326141357422
