episode,step,time_s,u1_rpm,u2_rpm,u3_rpm,u4_rpm,du1_rpm,du2_rpm,du3_rpm,du4_rpm
1,0,0.0,5460.953302681446,8247.541785240173,10000.0,7754.622995853424,0.0,0.0,0.0,0.0
1,1,0.01,5724.658519029617,8406.867980957031,10000.0,8058.016300201416,263.70521634817123,159.3261957168579,0.0,303.39330434799194
1,2,0.02,6534.890681505203,8383.790254592896,9930.868148803711,8088.917136192322,810.2321624755859,-23.077726364135742,-69.13185119628906,30.90083599090576
1,3,0.03,7015.91432094574,8276.088237762451,9619.019627571106,8290.941715240479,481.0236394405365,-107.70201683044434,-311.848521232605,202.02457904815674
1,4,0.04,7456.565350294113,8344.70421075821,9201.477766036987,8388.804197311401,440.6510293483734,68.61597299575806,-417.54186153411865,97.86248207092285
1,5,0.05,7852.4792194366455,8297.094404697418,8788.367807865143,8535.691499710083,395.91386914253235,-47.609806060791016,-413.1099581718445,146.88730239868164
1,6,0.06,8211.91132068634,8319.995403289795,8518.196046352386,8588.781356811523,359.4321012496948,22.90099859237671,-270.17176151275635,53.08985710144043
1,7,0.07,8525.06011724472,8355.373740196228,8261.975049972534,8627.997636795044,313.1487965583801,35.378336906433105,-256.2209963798523,39.21627998352051
1,8,0.08,8838.205933570862,8408.268988132477,8060.645759105682,8691.701292991638,313.14581632614136,52.89524793624878,-201.3292908668518,63.70365619659424
1,9,0.09,9042.796194553375,8432.71017074585,7956.563234329224,8740.720450878143,204.59026098251343,24.441182613372803,-104.08252477645874,49.01915788650513
1,10,0.1,9206.084907054901,8467.758297920227,7896.878123283386,8758.653998374939,163.28871250152588,35.04812717437744,-59.6851110458374,17.933547496795654
1,11,0.11,9292.70327091217,8526.655435562134,7883.566915988922,8769.819140434265,86.61836385726929,58.89713764190674,-13.311207294464111,11.165142059326172
1,12,0.12,9372.555315494537,8537.048995494843,7890.00928401947,8753.252625465393,79.85204458236694,10.39355993270874,6.442368030548096,-16.56651496887207
1,13,0.13,9397.48466014862,8575.333952903748,7884.003520011902,8738.101124763489,24.929344654083252,38.28495740890503,-6.005764007568359,-15.151500701904297
1,14,0.14,9393.718242645264,8578.966856002808,7904.6571254730225,8706.503510475159,-3.7664175033569336,3.6329030990600586,20.653605461120605,-31.597614288330078
1,15,0.15,9343.397617340088,8595.207929611206,7938.3862018585205,8662.567138671875,-50.32062530517578,16.241073608398438,33.72907638549805,-43.93637180328369
1,16,0.16,9271.347522735596,8605.022430419922,7982.753217220306,8628.486394882202,-72.05009460449219,9.81450080871582,44.36701536178589,-34.08074378967285
1,17,0.17,9204.217195510864,8603.292405605316,8024.827837944031,8602.39326953888,-67.13032722473145,-1.730024814605713,42.074620723724365,-26.093125343322754
1,18,0.18,9125.136137008667,8610.685467720032,8071.984052658081,8571.321964263916,-79.08105850219727,7.393062114715576,47.15621471405029,-31.07130527496338
