step,py_dist,c_dist,python_u1,python_u2,python_u3,python_u4,c_u1,c_u2,c_u3,c_u4,abs_err_u1,abs_err_u2,abs_err_u3,abs_err_u4,python_h00,python_h01,python_h02,python_h03,python_h04,python_h05,python_h06,python_h07,python_h08,python_h09,python_h10,python_h11,python_h12,python_h13,python_h14,python_h15,python_h16,python_h17,python_h18,python_h19,python_h20,python_h21,python_h22,python_h23,python_h24,python_h25,python_h26,python_h27,python_h28,python_h29,python_h30,python_h31,python_h32,python_h33,python_h34,python_h35,python_h36,python_h37,python_h38,python_h39,python_h40,python_h41,python_h42,python_h43,python_h44,python_h45,python_h46,python_h47,python_h48,python_h49,python_h50,python_h51,python_h52,python_h53,python_h54,python_h55,python_h56,python_h57,python_h58,python_h59,python_h60,python_h61,python_h62,python_h63,c_h00,c_h01,c_h02,c_h03,c_h04,c_h05,c_h06,c_h07,c_h08,c_h09,c_h10,c_h11,c_h12,c_h13,c_h14,c_h15,c_h16,c_h17,c_h18,c_h19,c_h20,c_h21,c_h22,c_h23,c_h24,c_h25,c_h26,c_h27,c_h28,c_h29,c_h30,c_h31,c_h32,c_h33,c_h34,c_h35,c_h36,c_h37,c_h38,c_h39,c_h40,c_h41,c_h42,c_h43,c_h44,c_h45,c_h46,c_h47,c_h48,c_h49,c_h50,c_h51,c_h52,c_h53,c_h54,c_h55,c_h56,c_h57,c_h58,c_h59,c_h60,c_h61,c_h62,c_h63,abs_err_h00,abs_err_h01,abs_err_h02,abs_err_h03,abs_err_h04,abs_err_h05,abs_err_h06,abs_err_h07,abs_err_h08,abs_err_h09,abs_err_h10,abs_err_h11,abs_err_h12,abs_err_h13,abs_err_h14,abs_err_h15,abs_err_h16,abs_err_h17,abs_err_h18,abs_err_h19,abs_err_h20,abs_err_h21,abs_err_h22,abs_err_h23,abs_err_h24,abs_err_h25,abs_err_h26,abs_err_h27,abs_err_h28,abs_err_h29,abs_err_h30,abs_err_h31,abs_err_h32,abs_err_h33,abs_err_h34,abs_err_h35,abs_err_h36,abs_err_h37,abs_err_h38,abs_err_h39,abs_err_h40,abs_err_h41,abs_err_h42,abs_err_h43,abs_err_h44,abs_err_h45,abs_err_h46,abs_err_h47,abs_err_h48,abs_err_h49,abs_err_h50,abs_err_h51,abs_err_h52,abs_err_h53,abs_err_h54,abs_err_h55,abs_err_h56,abs_err_h57,abs_err_h58,abs_err_h59,abs_err_h60,abs_err_h61,abs_err_h62,abs_err_h63
0,3.8033200303720487,3.8033200303720487,0.060410976,0.0092053935,0.77470016,1.0,0.060411032,0.009205449,0.77469987,1.0,5.5879354e-08,5.5879354e-08,2.9802322e-07,0.0,0.20932743,-0.8232818,0.9519179,0.8458239,-0.6329766,-0.7342399,0.10433954,0.99966663,0.9794438,-0.08223465,0.87329555,-0.12728143,0.943458,0.7296912,-0.8843192,0.75174123,-0.9826262,-0.27609834,-0.09946806,0.9645102,-0.28282893,-0.5145014,-0.99998516,1.0,0.99751633,0.62812257,0.39267576,0.99579376,0.49582037,0.9959133,0.37877035,0.6124987,-0.9909684,-0.14183998,0.9980857,0.17496477,0.45726416,-0.03055833,0.9999744,-0.28965342,-0.15371476,0.98717326,0.9825412,-0.80884874,-0.16126913,-0.70355964,0.96592885,0.6773051,-0.29559544,0.9020405,-0.9986221,-0.99987984,-0.9446467,-0.112891436,0.32454672,-0.0106907785,0.9964011,-0.71501493,-0.99998677,0.8836854,-0.9998866,0.9951591,-0.88167244,-0.9971746,0.20932803,-0.8232819,0.951918,0.84582406,-0.6329756,-0.73423994,0.10433909,0.99966663,0.9794438,-0.082234144,0.8732956,-0.12728068,0.943458,0.7296903,-0.8843192,0.7517415,-0.9826262,-0.27609834,-0.09946755,0.9645102,-0.28282917,-0.51450074,-0.99998516,1.0,0.99751633,0.6281229,0.3926757,0.99579376,0.49582064,0.9959134,0.3787706,0.612498,-0.9909684,-0.14183998,0.9980857,0.1749646,0.45726365,-0.03055843,0.9999744,-0.28965408,-0.1537143,0.98717326,0.9825412,-0.8088489,-0.16126966,-0.7035595,0.9659289,0.67730534,-0.29559612,0.9020405,-0.9986221,-0.99987984,-0.9446467,-0.112891436,0.32454678,-0.010690987,0.9964011,-0.71501434,-0.99998677,0.8836855,-0.9998866,0.9951591,-0.8816725,-0.9971746,5.9604645e-07,5.9604645e-08,1.1920929e-07,1.7881393e-07,1.013279e-06,5.9604645e-08,4.4703484e-07,0.0,0.0,5.066395e-07,5.9604645e-08,7.4505806e-07,0.0,8.940697e-07,0.0,2.9802322e-07,0.0,0.0,5.066395e-07,0.0,2.3841858e-07,6.556511e-07,0.0,0.0,0.0,3.5762787e-07,5.9604645e-08,0.0,2.682209e-07,5.9604645e-08,2.3841858e-07,7.1525574e-07,0.0,0.0,0.0,1.6391277e-07,5.066395e-07,1.0058284e-07,0.0,6.556511e-07,4.61936e-07,0.0,0.0,1.7881393e-07,5.364418e-07,1.1920929e-07,5.9604645e-08,2.3841858e-07,6.854534e-07,0.0,0.0,0.0,0.0,0.0,5.9604645e-08,2.0861626e-07,0.0,5.9604645e-07,0.0,1.1920929e-07,0.0,0.0,5.9604645e-08,0.0
1,3.798183796829393,3.798183796829393,0.09070274,0.0,0.7273236,1.0,0.090702966,0.0,0.72732353,1.0,2.2351742e-07,0.0,5.9604645e-08,0.0,0.37453377,-0.8460977,0.94677734,0.7811237,-0.6431714,-0.6351365,-0.03928709,0.999758,0.64887136,-0.1913952,0.71692806,-0.027028129,0.95551014,0.3248826,-0.8046894,0.41716683,-0.7603204,-0.05039695,-0.42464638,0.90199363,-0.67572135,-0.5910361,-0.9999978,0.99986875,0.96707284,0.7596155,0.25104576,0.9891312,0.5967665,0.9870275,0.41434237,0.7456777,-0.99947375,-0.12299883,0.99321854,-0.471291,0.04220842,-0.53779405,0.9999735,-0.45981443,-0.3948025,0.9980084,0.9484018,-0.8472342,-0.21010229,-0.6600639,0.92628443,0.44777495,-0.652612,0.8015938,-0.9997213,-0.99988914,-0.8933919,0.20316115,0.44465202,0.25650078,0.9845838,-0.3360449,-0.99988186,0.69272506,-0.9995716,0.98987126,-0.67755073,-0.9918963,0.3745338,-0.8460976,0.9467773,0.78112346,-0.6431712,-0.6351365,-0.039286554,0.999758,0.64887136,-0.19139455,0.71692806,-0.027028121,0.95551014,0.32488236,-0.8046894,0.41716695,-0.7603205,-0.0503968,-0.42464587,0.9019934,-0.6757216,-0.5910363,-0.9999978,0.99986875,0.96707284,0.7596153,0.2510459,0.98913115,0.5967662,0.9870275,0.4143425,0.7456774,-0.99947375,-0.12299883,0.99321854,-0.47129145,0.042208254,-0.53779334,0.9999735,-0.45981428,-0.39480275,0.9980084,0.9484018,-0.84723425,-0.21010217,-0.6600636,0.92628443,0.44777507,-0.6526122,0.8015938,-0.9997213,-0.99988914,-0.8933918,0.20316222,0.44465208,0.2565005,0.9845838,-0.33604467,-0.99988186,0.69272524,-0.99957156,0.98987126,-0.67755026,-0.9918963,2.9802322e-08,1.1920929e-07,5.9604645e-08,2.3841858e-07,2.3841858e-07,0.0,5.364418e-07,0.0,0.0,6.4074993e-07,0.0,7.450581e-09,0.0,2.3841858e-07,0.0,1.1920929e-07,5.9604645e-08,1.4901161e-07,5.066395e-07,2.3841858e-07,2.3841858e-07,2.3841858e-07,0.0,0.0,0.0,1.7881393e-07,1.4901161e-07,5.9604645e-08,2.9802322e-07,0.0,1.1920929e-07,2.9802322e-07,0.0,0.0,0.0,4.4703484e-07,1.6391277e-07,7.1525574e-07,0.0,1.4901161e-07,2.3841858e-07,0.0,0.0,5.9604645e-08,1.1920929e-07,2.9802322e-07,0.0,1.1920929e-07,2.3841858e-07,0.0,0.0,0.0,1.1920929e-07,1.0728836e-06,5.9604645e-08,2.682209e-07,0.0,2.3841858e-07,0.0,1.7881393e-07,5.9604645e-08,0.0,4.7683716e-07,0.0
2,3.793666297188214,3.793666297188214,0.085819066,0.013072714,0.6696526,1.0,0.08581908,0.013072932,0.6696522,1.0,1.4901161e-08,2.1792948e-07,3.5762787e-07,0.0,0.4312299,-0.7477999,0.9061317,0.6397221,-0.36857286,-0.54344827,0.20811145,0.99971575,0.6834291,-0.24192187,0.60944855,0.12975802,0.9371373,0.3925424,-0.7484764,0.21462277,-0.675057,0.02734232,-0.46584544,0.7625092,-0.50272197,-0.5507069,-0.9999856,0.999179,0.95469993,0.6896449,0.23691893,0.9512521,0.6221831,0.9777264,0.36229444,0.63510704,-0.9985057,0.0604133,0.9909669,-0.28837666,0.010123774,-0.44340268,0.99994564,-0.47369948,-0.5367352,0.9949513,0.8948852,-0.8264183,-0.042028785,-0.41107935,0.8999496,0.3601259,-0.6653821,0.6578602,-0.9993151,-0.9997672,-0.8348929,0.5173933,0.50944,0.22311682,0.9843949,-0.28873822,-0.9997785,0.5504396,-0.99909836,0.98817945,-0.43442026,-0.986529,0.43123007,-0.7477999,0.9061316,0.6397222,-0.36857247,-0.54344827,0.20811145,0.99971575,0.68342906,-0.24192205,0.6094483,0.12975842,0.9371373,0.39254215,-0.7484765,0.21462283,-0.67505693,0.027341932,-0.4658457,0.76250935,-0.5027217,-0.5507068,-0.9999856,0.999179,0.9546998,0.6896447,0.23691899,0.95125216,0.6221831,0.97772634,0.36229423,0.6351067,-0.9985057,0.06041324,0.9909669,-0.28837588,0.0101237,-0.44340274,0.99994564,-0.47369957,-0.5367351,0.9949513,0.8948852,-0.8264183,-0.042029023,-0.41107947,0.8999495,0.36012584,-0.665382,0.65786016,-0.9993151,-0.9997672,-0.8348929,0.51739323,0.5094398,0.22311679,0.98439485,-0.28873765,-0.9997785,0.55043954,-0.9990983,0.98817945,-0.43442017,-0.986529,1.7881393e-07,0.0,5.9604645e-08,1.1920929e-07,3.874302e-07,0.0,0.0,0.0,5.9604645e-08,1.7881393e-07,2.3841858e-07,4.0233135e-07,0.0,2.3841858e-07,1.1920929e-07,5.9604645e-08,5.9604645e-08,3.874302e-07,2.682209e-07,1.1920929e-07,2.3841858e-07,1.1920929e-07,0.0,0.0,1.1920929e-07,1.7881393e-07,5.9604645e-08,5.9604645e-08,0.0,5.9604645e-08,2.0861626e-07,3.5762787e-07,0.0,5.9604645e-08,0.0,7.748604e-07,7.4505806e-08,5.9604645e-08,0.0,8.940697e-08,5.9604645e-08,0.0,0.0,0.0,2.3841858e-07,1.1920929e-07,1.1920929e-07,5.9604645e-08,5.9604645e-08,5.9604645e-08,0.0,0.0,0.0,5.9604645e-08,1.7881393e-07,2.9802322e-08,5.9604645e-08,5.662441e-07,0.0,5.9604645e-08,5.9604645e-08,0.0,8.940697e-08,0.0
3,3.7897653095651767,3.7897653095651767,0.16283795,0.006387517,0.6302533,1.0,0.1628379,0.006387584,0.6302537,1.0,5.9604645e-08,6.7055225e-08,3.5762787e-07,0.0,0.47746897,-0.7087317,0.87357914,0.54149085,-0.19626303,-0.56818914,0.34518862,0.9998393,0.64104444,-0.2052065,0.5673471,0.076755896,0.9289212,0.23288709,-0.695627,0.12431049,-0.5692625,0.000636816,-0.30859447,0.5870483,-0.43014753,-0.49740994,-0.9999677,0.99824345,0.9240145,0.6333323,0.1991786,0.8955616,0.48227757,0.96348596,0.32067305,0.6204084,-0.9973533,0.1893926,0.9909382,-0.39296356,-0.04928582,-0.5560669,0.9998856,-0.49213272,-0.4881069,0.9894391,0.87554294,-0.8101893,-0.036800623,-0.25460893,0.87468404,0.333709,-0.6718131,0.52951485,-0.99851644,-0.9994587,-0.7548153,0.682295,0.5231558,0.28288388,0.98027825,-0.3086287,-0.99946755,0.3875478,-0.9982121,0.98792744,-0.29319784,-0.97883826,0.47746876,-0.70873153,0.8735791,0.5414906,-0.19626357,-0.56818914,0.3451891,0.9998393,0.64104444,-0.20520616,0.56734705,0.07675585,0.9289212,0.23288772,-0.69562674,0.124310285,-0.56926256,0.00063696504,-0.30859452,0.5870486,-0.4301475,-0.49741018,-0.99996775,0.99824345,0.92401457,0.63333225,0.19917873,0.89556146,0.48227787,0.96348596,0.320673,0.62040854,-0.9973533,0.18939206,0.99093825,-0.3929634,-0.04928545,-0.55606645,0.9998856,-0.4921324,-0.48810688,0.9894391,0.8755429,-0.8101893,-0.036800742,-0.2546087,0.874684,0.3337093,-0.67181325,0.52951515,-0.99851644,-0.99945873,-0.75481564,0.68229496,0.5231559,0.28288335,0.98027825,-0.3086293,-0.99946755,0.3875477,-0.9982121,0.98792744,-0.293198,-0.97883826,2.0861626e-07,1.7881393e-07,5.9604645e-08,2.3841858e-07,5.364418e-07,0.0,4.7683716e-07,0.0,0.0,3.427267e-07,5.9604645e-08,4.4703484e-08,0.0,6.2584877e-07,2.3841858e-07,2.0861626e-07,5.9604645e-08,1.4901161e-07,5.9604645e-08,2.9802322e-07,2.9802322e-08,2.3841858e-07,5.9604645e-08,0.0,5.9604645e-08,5.9604645e-08,1.1920929e-07,1.1920929e-07,2.9802322e-07,0.0,5.9604645e-08,1.1920929e-07,0.0,5.364418e-07,5.9604645e-08,1.4901161e-07,3.7252903e-07,4.172325e-07,0.0,3.2782555e-07,2.9802322e-08,0.0,5.9604645e-08,0.0,1.1920929e-07,2.3841858e-07,5.9604645e-08,2.9802322e-07,1.7881393e-07,2.9802322e-07,0.0,5.9604645e-08,3.5762787e-07,5.9604645e-08,1.1920929e-07,5.364418e-07,0.0,5.9604645e-07,0.0,8.940697e-08,0.0,0.0,1.4901161e-07,0.0
4,3.7864797158150707,3.7864797158150707,0.2283388,0.0041395426,0.57329357,1.0,0.22833897,0.00413947,0.5732935,1.0,1.7881393e-07,7.264316e-08,5.9604645e-08,0.0,0.52422154,-0.64404964,0.820704,0.41702393,-0.016854212,-0.4549147,0.39890665,0.9998769,0.60957974,-0.16233525,0.5300961,0.060402393,0.90971565,0.12712118,-0.6855186,0.04305339,-0.45134532,-0.03023076,-0.23373665,0.46668255,-0.3325004,-0.4557753,-0.99994415,0.9961636,0.88380826,0.55734944,0.1490157,0.7855006,0.3312885,0.9473883,0.2677309,0.55941737,-0.9945185,0.31070432,0.99151146,-0.39237463,-0.05785232,-0.49542084,0.9998366,-0.5336013,-0.41352588,0.97817624,0.85072064,-0.80405563,-0.0063188374,-0.1210829,0.8410776,0.249167,-0.5941952,0.36673474,-0.99632704,-0.99874693,-0.6499106,0.7659391,0.5279212,0.29943553,0.97594887,-0.3176685,-0.99883187,0.23688719,-0.9966534,0.98820573,-0.06390874,-0.96808255,0.5242219,-0.6440497,0.820704,0.4170235,-0.016855001,-0.45491472,0.39890638,0.9998769,0.60957956,-0.1623348,0.5300957,0.06040275,0.90971565,0.12712112,-0.6855188,0.043053716,-0.45134526,-0.030230671,-0.23373634,0.46668229,-0.33250064,-0.45577547,-0.99994415,0.99616355,0.8838083,0.5573493,0.1490154,0.78550094,0.3312887,0.9473883,0.2677311,0.559417,-0.99451864,0.3107042,0.9915114,-0.3923749,-0.057852387,-0.49542075,0.9998366,-0.5336013,-0.41352588,0.9781762,0.85072076,-0.8040558,-0.006319344,-0.12108275,0.8410777,0.24916713,-0.5941951,0.3667345,-0.99632704,-0.99874693,-0.6499105,0.7659394,0.5279214,0.29943565,0.97594887,-0.31766817,-0.99883187,0.2368871,-0.9966534,0.9882058,-0.063908435,-0.96808255,3.5762787e-07,5.9604645e-08,0.0,4.172325e-07,7.8976154e-07,2.9802322e-08,2.682209e-07,0.0,1.7881393e-07,4.4703484e-07,4.172325e-07,3.5762787e-07,0.0,5.9604645e-08,1.7881393e-07,3.2782555e-07,5.9604645e-08,8.940697e-08,3.1292439e-07,2.682209e-07,2.3841858e-07,1.7881393e-07,0.0,5.9604645e-08,5.9604645e-08,1.1920929e-07,2.9802322e-07,3.5762787e-07,2.0861626e-07,0.0,2.0861626e-07,3.5762787e-07,1.1920929e-07,1.1920929e-07,5.9604645e-08,2.682209e-07,6.7055225e-08,8.940697e-08,0.0,0.0,0.0,5.9604645e-08,1.1920929e-07,1.7881393e-07,5.066395e-07,1.4901161e-07,5.9604645e-08,1.3411045e-07,5.9604645e-08,2.3841858e-07,0.0,0.0,1.1920929e-07,2.9802322e-07,1.7881393e-07,1.1920929e-07,0.0,3.2782555e-07,0.0,8.940697e-08,0.0,5.9604645e-08,3.054738e-07,0.0
5,3.7838079319632083,3.7838079319632083,0.28825292,0.0035831481,0.5438463,1.0,0.28825322,0.0035830364,0.543846,1.0,2.9802322e-07,1.1175871e-07,2.9802322e-07,0.0,0.5262848,-0.57485366,0.74473524,0.30838072,0.117585264,-0.358609,0.44558,0.9999081,0.5798437,-0.17223637,0.5060325,0.015512899,0.88335043,0.052018136,-0.64832956,-0.005282581,-0.33861876,-0.055569693,-0.15182193,0.34739387,-0.22021344,-0.3998042,-0.99992347,0.99372256,0.84011763,0.48795533,0.11021313,0.5919026,0.1640013,0.9208724,0.2107889,0.5128101,-0.9878551,0.39071107,0.9940867,-0.43740702,-0.04885427,-0.45596564,0.9997061,-0.53053075,-0.33186263,0.95941097,0.8092673,-0.80023015,0.057576716,-0.0065633655,0.80001867,0.18047743,-0.50828254,0.22508895,-0.99060965,-0.9968852,-0.5518436,0.8084364,0.4993556,0.29680428,0.97045094,-0.38262925,-0.9975524,0.11209431,-0.9930327,0.9892844,0.055259638,-0.9520419,0.52628493,-0.5748538,0.7447354,0.30838108,0.11758569,-0.358609,0.44557995,0.9999081,0.5798436,-0.17223595,0.50603247,0.015513256,0.8833506,0.05201766,-0.6483298,-0.0052827,-0.338619,-0.05557005,-0.1518214,0.34739363,-0.2202133,-0.39980435,-0.99992347,0.99372256,0.8401174,0.48795533,0.11021273,0.59190285,0.1640007,0.9208724,0.21078938,0.51280975,-0.9878551,0.39071113,0.9940867,-0.43740672,-0.048854724,-0.4559654,0.9997061,-0.5305312,-0.33186215,0.95941085,0.8092673,-0.80023015,0.057576478,-0.0065632463,0.8000187,0.18047737,-0.50828266,0.22508895,-0.99060965,-0.9968852,-0.55184335,0.8084364,0.49935538,0.2968046,0.97045094,-0.3826286,-0.9975524,0.11209428,-0.99303263,0.9892844,0.05525981,-0.9520419,1.1920929e-07,1.1920929e-07,1.7881393e-07,3.5762787e-07,4.246831e-07,0.0,5.9604645e-08,0.0,1.1920929e-07,4.172325e-07,5.9604645e-08,3.5762787e-07,1.7881393e-07,4.7683716e-07,2.3841858e-07,1.1920929e-07,2.3841858e-07,3.5762787e-07,5.2154064e-07,2.3841858e-07,1.4901161e-07,1.4901161e-07,0.0,0.0,2.3841858e-07,0.0,4.0233135e-07,2.3841858e-07,5.9604645e-07,0.0,4.7683716e-07,3.5762787e-07,0.0,5.9604645e-08,0.0,2.9802322e-07,4.5448542e-07,2.3841858e-07,0.0,4.7683716e-07,4.7683716e-07,1.1920929e-07,0.0,0.0,2.3841858e-07,1.1920929e-07,5.9604645e-08,5.9604645e-08,1.1920929e-07,0.0,0.0,0.0,2.3841858e-07,0.0,2.3841858e-07,3.2782555e-07,0.0,6.556511e-07,0.0,2.9802322e-08,5.9604645e-08,0.0,1.7136335e-07,0.0
6,3.7817456761565396,3.7817456761565396,0.3578279,0.0,0.5268483,1.0,0.3578278,0.0,0.52684855,1.0,8.940697e-08,0.0,2.3841858e-07,0.0,0.5161083,-0.5146534,0.64982456,0.21165444,0.20548043,-0.27476943,0.47731048,0.99993277,0.5453255,-0.189331,0.4839149,-0.056724116,0.84914505,-0.02350992,-0.613369,-0.087681055,-0.2194756,-0.06815158,-0.071067974,0.22523898,-0.09206635,-0.3375311,-0.9998923,0.9904502,0.7829081,0.40603602,0.07364954,0.32283255,0.005163774,0.8824709,0.14760253,0.48834914,-0.9722452,0.45286483,0.9961277,-0.45553645,-0.024632715,-0.44985843,0.99938875,-0.51297057,-0.20933244,0.93017536,0.7401182,-0.7871886,0.12416485,0.12439147,0.75166136,0.10162006,-0.42949215,0.06434336,-0.9792421,-0.993188,-0.42383566,0.83543515,0.4446934,0.29714853,0.96452945,-0.46907476,-0.99474233,-0.0030201375,-0.9844707,0.98975694,0.13403836,-0.92515963,0.51610833,-0.5146532,0.6498245,0.21165437,0.20548023,-0.2747695,0.47731024,0.99993277,0.54532564,-0.18933089,0.4839146,-0.0567241,0.84914505,-0.023509532,-0.61336905,-0.08768141,-0.21947554,-0.06815158,-0.07106818,0.22523916,-0.0920662,-0.3375311,-0.9998923,0.9904502,0.7829081,0.40603596,0.07364936,0.32283232,0.0051640123,0.88247097,0.14760253,0.48834896,-0.9722452,0.45286483,0.9961277,-0.45553628,-0.024632677,-0.449858,0.9993887,-0.51297015,-0.20933263,0.9301754,0.74011827,-0.78718865,0.12416479,0.124391645,0.7516613,0.10162035,-0.42949212,0.06434354,-0.9792421,-0.993188,-0.42383602,0.83543503,0.4446934,0.29714838,0.96452945,-0.46907496,-0.99474233,-0.003020525,-0.9844708,0.98975694,0.13403825,-0.92515963,5.9604645e-08,1.7881393e-07,5.9604645e-08,7.4505806e-08,1.937151e-07,8.940697e-08,2.3841858e-07,0.0,1.1920929e-07,1.0430813e-07,2.9802322e-07,1.4901161e-08,0.0,3.874302e-07,5.9604645e-08,3.5762787e-07,5.9604645e-08,0.0,2.0861626e-07,1.7881393e-07,1.4901161e-07,0.0,0.0,0.0,0.0,5.9604645e-08,1.7881393e-07,2.3841858e-07,2.3841858e-07,5.9604645e-08,0.0,1.7881393e-07,0.0,0.0,0.0,1.7881393e-07,3.7252903e-08,4.172325e-07,5.9604645e-08,4.172325e-07,1.937151e-07,5.9604645e-08,5.9604645e-08,5.9604645e-08,5.9604645e-08,1.7881393e-07,5.9604645e-08,2.8312206e-07,2.9802322e-08,1.7881393e-07,0.0,0.0,3.5762787e-07,1.1920929e-07,0.0,1.4901161e-07,0.0,2.0861626e-07,0.0,3.874302e-07,5.9604645e-08,0.0,1.0430813e-07,0.0
7,3.7802851008776353,3.7802851008776353,0.43106633,0.0,0.5254171,1.0,0.4310661,0.0,0.5254169,1.0,2.3841858e-07,0.0,1.7881393e-07,0.0,0.48462433,-0.4144857,0.4910965,0.10076775,0.2404581,-0.19287696,0.48600876,0.99994177,0.49410486,-0.20073372,0.43916875,-0.14174272,0.7907441,-0.089571625,-0.57379436,-0.17009625,-0.09347561,-0.031623587,0.00014099479,0.115297794,0.040400267,-0.2538145,-0.99981344,0.9869312,0.7114294,0.26883587,0.051276103,0.008276597,-0.13630998,0.82073325,0.08022067,0.44858336,-0.9217535,0.5001675,0.9981469,-0.4369861,-0.031831678,-0.4448495,0.99833184,-0.45609137,-0.086305425,0.852999,0.61549807,-0.75255585,0.19380718,0.25379395,0.67399484,0.021700308,-0.35469976,-0.1119113,-0.94737804,-0.98037547,-0.25277102,0.86122084,0.37092373,0.2945731,0.95479846,-0.5773791,-0.9850636,-0.04141894,-0.9541476,0.98951197,0.14948644,-0.86947405,0.48462424,-0.4144857,0.49109626,0.100767426,0.24045856,-0.19287713,0.48600882,0.99994177,0.49410486,-0.2007339,0.4391685,-0.14174217,0.79074407,-0.08957136,-0.5737942,-0.17009631,-0.09347567,-0.031623587,0.00014078617,0.115297884,0.040400356,-0.25381473,-0.99981344,0.9869312,0.71142983,0.2688359,0.051276267,0.008276537,-0.13630942,0.8207332,0.08022067,0.44858325,-0.9217535,0.50016767,0.9981469,-0.4369858,-0.031831805,-0.4448492,0.99833184,-0.45609158,-0.08630566,0.85299903,0.6154982,-0.7525562,0.19380704,0.25379407,0.6739952,0.021700695,-0.35469973,-0.111911416,-0.94737804,-0.98037547,-0.252771,0.8612209,0.37092382,0.29457346,0.95479846,-0.5773785,-0.9850636,-0.04141906,-0.9541477,0.989512,0.14948624,-0.869474,8.940697e-08,0.0,2.3841858e-07,3.2037497e-07,4.61936e-07,1.6391277e-07,5.9604645e-08,0.0,0.0,1.7881393e-07,2.3841858e-07,5.5134296e-07,5.9604645e-08,2.682209e-07,1.7881393e-07,5.9604645e-08,5.9604645e-08,0.0,2.0861626e-07,8.940697e-08,8.940697e-08,2.3841858e-07,0.0,0.0,4.172325e-07,2.9802322e-08,1.6391277e-07,5.9604645e-08,5.662441e-07,5.9604645e-08,0.0,1.1920929e-07,0.0,1.7881393e-07,0.0,2.9802322e-07,1.2665987e-07,2.9802322e-07,0.0,2.0861626e-07,2.3841858e-07,5.9604645e-08,1.1920929e-07,3.5762787e-07,1.4901161e-07,1.1920929e-07,3.5762787e-07,3.874302e-07,2.9802322e-08,1.1920929e-07,0.0,0.0,2.9802322e-08,5.9604645e-08,8.940697e-08,3.5762787e-07,0.0,5.9604645e-07,0.0,1.1920929e-07,1.1920929e-07,5.9604645e-08,1.937151e-07,5.9604645e-08
8,3.7794143704685506,3.7794143704685506,0.5200874,0.0038757026,0.53423387,0.9967919,0.5200877,0.0038755406,0.5342343,0.9967918,2.9802322e-07,1.6205013e-07,4.172325e-07,1.1920929e-07,0.42942837,-0.30344245,0.2794489,-0.015538171,0.231052,-0.13119042,0.46018052,0.99993896,0.44046998,-0.20826378,0.3958388,-0.23420551,0.7103496,-0.18491477,-0.5174754,-0.2654513,0.026388705,0.032068595,0.07072756,0.05998531,0.15698856,-0.14977172,-0.9996711,0.9852065,0.59651613,0.09793508,0.034031928,-0.15398204,-0.31578654,0.7398033,0.014554352,0.39100587,-0.78586876,0.5322816,0.9993709,-0.3796962,-0.08686944,-0.45347953,0.9937097,-0.371095,0.02725374,0.6461021,0.45920146,-0.7019108,0.23955542,0.34803978,0.5466716,-0.058632717,-0.27430838,-0.25270006,-0.8700128,-0.93541324,-0.10426235,0.8800039,0.2863416,0.28401938,0.9378977,-0.6675205,-0.93933403,0.092034854,-0.8514737,0.98887575,0.08143553,-0.75888264,0.42942834,-0.30344224,0.27944902,-0.015538216,0.23105164,-0.13118997,0.460181,0.99993896,0.44046956,-0.208263,0.3958386,-0.23420613,0.7103497,-0.18491489,-0.5174756,-0.2654517,0.026388526,0.032069415,0.07072842,0.05998549,0.15698871,-0.14977184,-0.9996711,0.9852065,0.5965158,0.0979352,0.034032077,-0.15398231,-0.3157869,0.73980373,0.014555007,0.39100656,-0.7858688,0.53228176,0.9993709,-0.37969628,-0.086869225,-0.4534794,0.9937097,-0.37109444,0.027253889,0.6461021,0.45920172,-0.70191085,0.23955506,0.34803998,0.54667187,-0.05863206,-0.27430916,-0.25270006,-0.870013,-0.93541336,-0.1042625,0.88000405,0.2863415,0.2840191,0.93789744,-0.6675207,-0.93933403,0.0920345,-0.8514736,0.98887575,0.08143571,-0.7588824,2.9802322e-08,2.0861626e-07,1.1920929e-07,4.4703484e-08,3.5762787e-07,4.4703484e-07,4.7683716e-07,0.0,4.172325e-07,7.8976154e-07,2.0861626e-07,6.109476e-07,5.9604645e-08,1.1920929e-07,1.7881393e-07,3.874302e-07,1.7881393e-07,8.1956387e-07,8.6426735e-07,1.7881393e-07,1.4901161e-07,1.1920929e-07,0.0,0.0,3.5762787e-07,1.1920929e-07,1.4901161e-07,2.682209e-07,3.5762787e-07,4.172325e-07,6.556511e-07,6.854534e-07,5.9604645e-08,1.7881393e-07,0.0,8.940697e-08,2.1606684e-07,1.1920929e-07,0.0,5.662441e-07,1.4901161e-07,0.0,2.682209e-07,5.9604645e-08,3.5762787e-07,2.0861626e-07,2.3841858e-07,6.556511e-07,7.748604e-07,0.0,1.7881393e-07,1.1920929e-07,1.4901161e-07,1.1920929e-07,1.1920929e-07,2.682209e-07,2.3841858e-07,1.7881393e-07,0.0,3.5762787e-07,5.9604645e-08,0.0,1.7881393e-07,2.3841858e-07
